task_id,domain,split,difficulty,task_pattern,scenario_id,criterion_signature,donespec_signature,mutation_signature
sheet_db_086,sheet_db,test,L3,sheet_dedupe_contact,cedar_migration,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_087,sheet_db,test,L3,sheet_append_forecast,cedar_migration,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_088,sheet_db,test,L3,sheet_update_account,delta_pricing,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_089,sheet_db,test,L3,sheet_dedupe_contact,delta_pricing,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_090,sheet_db,test,L3,sheet_append_forecast,delta_pricing,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_091,sheet_db,test,L3,sheet_update_account,ember_followup,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_092,sheet_db,test,L3,sheet_dedupe_contact,ember_followup,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_093,sheet_db,test,L3,sheet_append_forecast,ember_followup,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_094,sheet_db,test,L3,sheet_update_account,fjord_launch,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_095,sheet_db,test,L3,sheet_dedupe_contact,fjord_launch,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
sheet_db_096,sheet_db,test,L3,sheet_append_forecast,fjord_launch,"[[""success"", ""state"", ""exists"", ""sheet.inspect_state""], [""success"", ""communication"", ""contains"", ""sheet.check_constraints""], [""success"", ""state"", ""equals"", ""sheet.inspect_state""], [""success"", ""state"", ""equals"", ""sheet.check_constraints""], [""success"", ""communication"", ""exists"", ""sheet.append_audit_log""], [""failure"", ""confirmation"", ""before"", ""confirm""], [""failure"", ""no_side_effect"", ""not_contains"", ""sheet.inspect_state""], [""required_observation"", ""action"", ""exists"", ""sheet.inspect_state""], [""required_observation"", ""policy"", ""exists"", ""sheet.check_constraints""], [""success"", ""artifact"", ""equals"", ""sheet.inspect_state""], [""failure"", ""integrity"", ""equals"", ""sheet.check_constraints""], [""success"", ""permission"", ""equals"", ""sheet.check_constraints""], [""success"", ""temporal"", ""equals"", ""sheet.check_constraints""]]","{""all"": [[""exists""], [""exists""], [""within""], {""any"": [{""all"": [[""equals""], [""equals""], [""permission_ok""], [""equals""]]}, {""all"": [[""equals""], [""permission_ok""], [""equals""], [""equals""]]}]}, [""no_conflict""], [""confirmed_by_user""], [""policy_satisfied""], [""sent""], [""not_modified""]]}",conflict_injection|participant_omission|policy_confirmation_missing|terminal_state_incomplete|unrelated_side_effect
